id,title,rating
"3957","Crimson & Clover","7"
"3958","Don't Stop 'Til You Get Enough","3.4"
"3959","Stayin' Alive","7.7"
"3960","Wipe Out","3.6"
"3961","She Loves You","6.6"
"3962","Shake You Down","5.3"
"3963","Your Cheatin' Heart","0.9"
"3964","What's Love Got to Do With It?","5.2"
"3965","Rudolph","8.3"
"3966","Whispering","7.8"
"3967","If I Didn't Care","9.2"
"3968","Fame","6.4"
"3969","Blueberry Hill","0.8"
"3970","A Thousand Miles","4.1"
"3971","Ebony & Ivory","7.7"
"3972","Yeah!","8.6"
"3973","Uncle Albert (Admiral Halsey)","0.9"
"3974","I Can't Get Started","3.3"
"3975","Ballad of the Green Berets","7.5"
"3976","My Heart Will Go On","6.1"
"3977","Sweet Home Alabama","3.6"
"3978","Gypsies","8.3"
"3979","Leader of the Pack","8.8"
"3980","Frankenstein","0.6"
"3981","Tammy","4.2"
"3982","Hey There","2.2"
"3983","Tutti Frutti","2.5"
"3984","A Whiter Shade of Pale","5.9"
"3985","Behind Closed Doors","3.2"
"3986","I'm a Believer","9.6"
"3987","Beat It","5.1"
"3988","Rhapsody in Blue","9.7"
"3989","(They Long to Be) Close to You","4.4"
"3990","Bridge Over Troubled Water","7.2"
"3991","Whip It","5.3"
"3992","You Really Got Me","6.5"
"3993","Maggie May","0.8"
"3994","I Can Help","4.8"
"3995","Rolling In The Deep","9.4"
"3996","Grease","2.4"
"3997","A Tree in the Meadow","1.7"
"3998","She's a Lady","5.7"
"3999","The Gypsy","0.2"
"4000","Save the Best For Last","9.1"
"4001","Grenade","0.3"
"4002","Oh Happy Day","2.6"
"4003","Thriller","0.3"
"4004","Beat It","2.9"
"4005","Brown Eyed Girl","3.2"
"4006","Summertime Blues","9.5"
"4007","La Bamba","6.5"
"4008","Knock On Wood","9.5"
"4009","I Got You Babe","5.8"
"4010","Tossing & Turning","4.8"
"4011","The Joker","2.2"
"4012","Baby Come Back","8.4"
"4013","I Feel For You","9.2"
"4014","Live & Let Die","6.2"
"4015","Single Ladies (Put A Ring On It)","5.6"
"4016","Whole Lotta Love","5.8"
"4017","Money For Nothing","1"
"4018","(Just Like) Starting Over","0.1"
"4019","Let Me Call You Sweetheart","7.9"
"4020","Crocodile Rock","1"
"4021","Blaze of Glory","9.7"
"4022","Ode To Billie Joe","0.4"
"4023","Bohemian Rhapsody","2.9"
"4024","My Sharona","1.2"
"4025","Hero","7.5"
"4026","Toxic","3.7"
"4027","Boulevard of Broken Dreams","8.5"
"4028","Tha Crossroads","7"
"4029","U Can't Touch This","7.8"
"4030","We Are the Champions","3.2"
"4031","Believe","7.7"
"4032","Rush Rush","7"
"4033","Sweet Home Alabama","8.2"
"4034","Summer in the City","7"
"4035","Please Mr Postman","6.2"
"4036","Dancing in the Dark","0.1"
"4037","We Didn't Start the Fire","8.8"
"4038","Against All Odds (Take a Look At Me Now)","0.1"
"4039","Macarena","6.1"
"4040","Irreplaceable","3.9"
"4041","Change the World","7.8"
"4042","How Do I Live?","7.3"
"4043","Earth Angel","3.8"
"4044","Wabash Cannonball","7.9"
"4045","Ballerina","4.8"
"4046","I'll Take You There","0.3"
"4047","Fantasy","1.5"
"4048","(Ghost) Riders in the Sky","6.7"
"4049","Baby Baby","2.3"
"4050","I Went to Your Wedding","3.1"
"4051","Why Do Fools Fall in Love?","7.3"
"4052","All My Lovin' (You're Never Gonna Get It)","4.6"
"4053","Iris","1.2"
"4054","Hair","0.2"
"4055","Dreamlover","6.8"
"4056","Chain of Fools","3.3"
"4057","Upside Down","9.8"
"4058","Tutti Frutti","8.8"
"4059","Rosanna","5.9"
"4060","That Old Black Magic","5.4"
"4061","Will It Go Round In Circles","7.9"
"4062","West End Blues","6.5"
"4063","Hungry Heart","6.3"
"4064","We Are the World","4"
"4065","Celebration","4.6"
"4066","Tie a Yellow Ribbon 'round the Old Oak Tree","3.6"
"4067","Be My Baby","2"
"4068","Tha Crossroads","6.2"
"4069","King of the Road","5"
"4070","Lady","3.6"
"4071","Nights in White Satin","5.9"
"4072","Flashdance. What a Feeling","6.4"
"4073","Band of Gold","3"
"4074","If You Don't Know Me By Now","7.8"
"4075","Woman","6.8"
"4076","Nobody Does it Better","1.4"
"4077","Mr Brightside","7"
"4078","Harper Valley PTA","4"
"4079","In Da Club","0.6"
"4080","Love Child","4.1"
"4081","We Are the Champions","7.4"
"4082","Bridge Over Troubled Water","2.3"
"4083","Monday Monday","7.5"
"4084","Brother","6.9"
"4085","I Shot the Sheriff","6.8"
"4086","Wanted","7.8"
"4087","Hey Ya!","8.3"
"4088","Sailing","2"
"4089","What's Love Got to Do With It?","3.2"
"4090","Tonight's the Night (Gonna Be Alright)","4.1"
"4091","Like a Virgin","6.8"
"4092","You've Got a Friend","3.7"
"4093","Seasons in the Sun","8.7"
"4094","Disturbia","0.5"
"4095","All Out of Love","6.2"
"4096","Get Down Tonight","2.2"
"4097","Crocodile Rock","3.7"
"4098","Freak Me","0.5"
"4099","Don't Let the Stars Get in Your Eyes","5.8"
"4100","Bennie & the Jets","7.2"
"4101","Cheek to Cheek","5.3"
"4102","It's Now Or Never","5.9"
"4103","Tutti Frutti","4.8"
"4104","All You Need is Love","3.9"
"4105","Man in the Mirror","5.1"
"4106","Killing Me Softly With His Song","7.7"
"4107","Because You Loved Me","6.8"
"4108","Judy in Disguise (With Glasses)","6.9"
"4109","A Whiter Shade of Pale","3.9"
"4110","You've Lost That Lovin' Feelin'","6"
"4111","Sir Duke","3.3"
"4112","Feel Good Inc","4.5"
"4113","Light My Fire","1.9"
"4114","I Think I Love You","2.2"
"4115","The Thing","7.9"
"4116","Happy Together","6.1"
"4117","Big Bad John","5.3"
"4118","All Night Long (All Night)","7.8"
"4119","Straight Up","2.8"
"4120","I Want You Back","5.5"
"4121","More Than a Feeling","3.2"
"4122","Layla","7.7"
"4123","Let's Groove","7"
"4124","Little Darlin'","6.2"
"4125","Beat It","2.6"
"4126","The Way You Move","6.1"
"4127","Ain't No Mountain High Enough","7.5"
"4128","In the Mood","6.7"
"4129","Knock On Wood","1.8"
"4130","Another Brick in the Wall (part 2)","1.8"
"4131","Walk Like a Man","8.1"
"4132","Beat It","3.9"
"4133","Whip It","3.4"
"4134","Mister Sandman","7.8"
"4135","Heart of Glass","10"
"4136","Let's Hear it For the Boy","9.9"
"4137","My Love","3.7"
"4138","Mr Tambourine Man","7.8"
"4139","Sledgehammer","0.3"
"4140","Hair","1.4"
"4141","(It's No) Sin","6.9"
"4142","Baby Baby","4.1"
"4143","The Boy is Mine","0.6"
"4144","Walk This Way","7.9"
"4145","Happy Together","0.5"
"4146","(Sexual) Healing","1.1"
"4147","Uncle Albert (Admiral Halsey)","4.4"
"4148","I'll Be There","3.7"
"4149","Ol' Man River","7"
"4150","We Are Family","5.7"
"4151","Help!","2.9"
"4152","Time of the Season","9.2"
"4153","St George & the Dragonette","7"
"4154","Boom Boom Pow","5.7"
"4155","T For Texas (Blue Yodel No 1)","3.7"
"4156","The Christmas Song (Chestnuts Roasting On An Open Fire)","2.6"
"4157","Don't Fence Me In","5.8"
"4158","Love Me Do","3.7"
"4159","I'm So Lonesome I Could Cry","2.5"
"4160","Groovin'","0.4"
"4161","Singing The Blues","4.4"
"4162","Love's Theme","3.8"
"4163","Crazy in Love","5.2"
"4164","The Long & Winding Road","8"
"4165","I Feel For You","1.8"
"4166","Doo Wop (That Thing)","6.9"
"4167","Use Somebody","1.5"
"4168","Being With You","1.2"
"4169","We Didn't Start the Fire","7.1"
"4170","Aquarius/Let The Sunshine In","9.2"
"4171","Alone Again (Naturally)","1.7"
"4172","Yesterday","3"
"4173","Hey Ya!","1.7"
"4174","Beat It","5.9"
"4175","Let Me Love You","7.3"
"4176","Billie Jean","5"
"4177","You Sexy Thing","4.7"
"4178","Incense & Peppermints","2"
"4179","Because of You","0.8"
"4180","Papa Was a Rolling Stone","3.8"
"4181","Ain't That a Shame","8.5"
"4182","Down Hearted Blues","9"
"4183","It's Still Rock 'n' Roll to Me","0.2"
"4184","Please Mr Postman","4.1"
"4185","Jack & Diane","7.1"
"4186","Layla","3.7"
"4187","Gonna Make You Sweat (Everybody Dance Now)","2.4"
"4188","We Found Love","8"
"4189","I'll be seeing you","1.5"
"4190","It's All in the Game","3.8"
"4191","Some Enchanted Evening","8.7"
"4192","Sweet Caroline (Good Times Never Seemed So Good)","1.6"
"4193","Nothin' on You","0.4"
"4194","The Hustle","9.4"
"4195","You've Lost That Lovin' Feelin'","7.9"
"4196","Baby Baby","0.5"
"4197","Live & Let Die","7.7"
"4198","My Heart Will Go On","9.3"
"4199","Fly Robin Fly","3.9"
"4200","Love Is Blue (L'Amour Est Bleu)","1.1"
"4201","My Man","9.9"
"4202","Careless Whisper","2.4"
"4203","Cry Like a Baby","1.7"
"4204","Imagine","9.5"
"4205","Johnny B Goode","8.7"
"4206","Paint it Black","6.1"
"4207","Kryptonite","9.3"
"4208","Maniac","1.8"
"4209","It's All in the Game","1.9"
"4210","Got to Give it Up","9.4"
"4211","Feel Good Inc","4.8"
"4212","The Love You Save","3"
"4213","The Sounds of Silence","5.5"
"4214","Under the Bridge","1.2"
"4215","A-Tisket A-Tasket","9.9"
"4216","Knock On Wood","9.6"
"4217","Frenesi","8"
"4218","This Used to Be My Playground","9.4"
"4219","Smoke On the Water","6.4"
"4220","(They Long to Be) Close to You","9.7"
"4221","Baby Love","8.5"
"4222","My Sweet Lord","7.9"
"4223","Come On-a My House","7.9"
"4224","(You Keep Me) Hangin' On","3.5"
"4225","Hot Child In The City","5.6"
"4226","Dilemma","4"
"4227","Reach Out (I'll Be There)","5.3"
"4228","Honey","1.9"
"4229","My Man","8.5"
"4230","Good Vibrations","3.4"
"4231","Say My Name","2.8"
"4232","You Send Me","8"
"4233","Everyday People","4"
"4234","If You Don't Know Me By Now","8.7"
"4235","We Are Family","9.7"
"4236","Rum & Coca-Cola","0.4"
"4237","Return to Sender","6"
"4238","Don't Stop 'Til You Get Enough","3.7"
"4239","If You Don't Know Me By Now","8.3"
"4240","I Wanna Dance With Somebody (Who Loves Me)","5.6"
"4241","Bad Moon Rising","6.3"
"4242","Travellin' Man","3.9"
"4243","Endless Love","5.5"
"4244","Hey Baby","2.9"
"4245","This Diamond Ring","7.3"
"4246","Brother","5.9"
"4247","She Drives Me Crazy","9.2"
"4248","Livin' On a Prayer","1.9"
"4249","Like a Prayer","9.6"
"4250","Sing","9.9"
"4251","That's the Way Love Goes","8.6"
"4252","I've Heard That Song Before","9.2"
"4253","All I Wanna Do","7.4"
"4254","Paperback Writer","4.1"
"4255","Cherry Pink & Apple Blossom White","4.3"
"4256","Brown Eyed Girl","1.9"
"4257","That's the Way Love Goes","5.7"
"4258","Hot Stuff","4.8"
"4259","Hold On","1.1"
"4260","Piano Man","7.8"
"4261","Call Me","8.8"
"4262","Poker Face","7.8"
"4263","Big Girls Don't Cry","7"
"4264","Crying","9.7"
"4265","White Christmas","9.9"
"4266","Pop Muzik","7.9"
"4267","Instant Karma","6.9"
"4268","Strawberry Fields Forever","5"
"4269","Can't Buy Me Love","8.3"
"4270","Hang On Sloopy","3.6"
"4271","Don't Let the Sun Go Down On Me","1.6"
"4272","Paper Planes","3.5"
"4273","California Girls","9.3"
"4274","Pistol Packin' Mama","7.6"
"4275","Bohemian Rhapsody","6.7"
"4276","Alone Again (Naturally)","8.3"
"4277","Eight Days a Week","7.1"
"4278","Smoke Gets in Your Eyes","0.1"
"4279","Believe","6"
"4280","Fame","6.2"
"4281","Sugar Shack","9.7"
"4282","Secret Love","6.2"
"4283","Bye","6.7"
"4284","Minnie the Moocher","9.7"
"4285","The Way You Look Tonight","9"
"4286","Goodnight","3.4"
"4287","Bad Girls","1.2"
"4288","(I Can't Get No) Satisfaction","7.5"
"4289","Thriller","1.4"
"4290","Volare","0.7"
"4291","Want Ads","1.3"
"4292","Surfin' USA","8.3"
"4293","Riders On the Storm","9.3"
"4294","Hanging by a Moment","8.9"
"4295","Caldonia Boogie (What Makes Your Big Head So Hard)","0.6"
"4296","Bennie & the Jets","6.7"
"4297","Freebird","4.3"
"4298","Under the Bridge","6.9"
"4299","Toxic","3.6"
"4300","I Honestly Love You","8.6"
"4301","Wedding Bell Blues","6.1"
"4302","Wishing Well","4.3"
"4303","Travellin' Man","6.5"
"4304","Piano Man","5.9"
"4305","Honky Tonk Woman","2.1"
"4306","Papa Was a Rolling Stone","4.7"
"4307","Thriller","2.9"
"4308","Hey There Delilah","5.7"
"4309","Call Me Maybe","4.8"
"4310","Fortunate Son","5.4"
"4311","Look Away","1.4"
"4312","Somebody That I Used to Know","8.5"
"4313","Near You","7.9"
"4314","Let's Get it On","2.6"
"4315","Make it With You","4.7"
"4316","Let's Get it On","8.3"
"4317","Sexyback","1.3"
"4318","I Feel Love","8.3"
"4319","Greatest Love of All","7.9"
"4320","Another Day in Paradise","0.4"
"4321","Theme From 'Shaft'","3.4"
"4322","If I Didn't Care","5.8"
"4323","Tennessee Waltz","9"
"4324","Love Me Do","1.6"
"4325","Centerfold","6"
"4326","We Belong Together","4.4"
"4327","This Ole House","1.9"
"4328","Blue Suede Shoes","5.7"
"4329","Toxic","9.4"
"4330","Hold On","1.9"
"4331","Jack & Diane","6.1"
"4332","Get Back","9.4"
"4333","Stars & Stripes Forever","1.1"
"4334","I Feel Fine","5.1"
"4335","(Just Like) Starting Over","5.6"
"4336","Have You Ever Really Loved a Woman?","6.5"
"4337","Bette Davis Eyes","3.2"
"4338","Take a Bow","5.7"
"4339","My Guy","2.3"
"4340","Groove is in the Heart","5.4"
"4341","What a Fool Believes","4"
"4342","What'd I Say","4.3"
"4343","What'd I Say","6.7"
"4344","Honky Tonk","8.7"
"4345","On the Atchison","6.3"
"4346","Another Day in Paradise","6.1"
"4347","Billie Jean","8.1"
"4348","Where is the Love?","8"
"4349","Alone","2.8"
"4350","The Christmas Song (Chestnuts Roasting On An Open Fire)","4.3"
"4351","Return to Sender","5.2"
"4352","War","8.5"
"4353","How Do You Mend a Broken Heart","4.2"
"4354","Earth Angel","5.6"
"4355","Empire State Of Mind","2.1"
"4356","Just Dance","8"
"4357","Hello Dolly","4.6"
"4358","Under the Boardwalk","8.1"
"4359","Rich Girl","1.4"
"4360","Boogie Oogie Oogie","1"
"4361","We Will Rock You","3.8"
"4362","We Belong Together","6"
"4363","This Guy's in Love With You","0.9"
"4364","Loving You","1.9"
"4365","We Are the Champions","0.4"
"4366","Take My Breath Away","1.4"
"4367","How to Save a Life","8.2"
"4368","Do Ya Think I'm Sexy?","0.6"
"4369","Stand By Me","0.8"
"4370","Green Tambourine","4.7"
"4371","E.T.","2.5"
"4372","All My Lovin' (You're Never Gonna Get It)","6.6"
"4373","Crimson & Clover","6.9"
"4374","I Want You Back","7.6"
"4375","Won't Get Fooled Again","2.2"
"4376","Goodbye Yellow Brick Road","2"
"4377","My Blue Heaven","2.4"
"4378","Le Freak","1.3"
"4379","Night & Day","6.8"
"4380","Three Times a Lady","8.1"
"4381","Born to Be Wild","7"
"4382","Say My Name","9.5"
"4383","Kiss","1.5"
"4384","Paper Doll","1.1"
"4385","It's Now Or Never","2.6"
"4386","I Feel Fine","2.7"
"4387","I Can't Help Myself (Sugar Pie","4.8"
"4388","Stronger","8.2"
"4389","I Can't Help Myself (Sugar Pie","6.5"
"4390","Respect","2.4"
"4391","Love Child","1.4"
"4392","Eye of the Tiger","6.7"
"4393","Killing Me Softly With His Song","9.3"
"4394","Paper Doll","9.7"
"4395","Band of Gold","6.3"
"4396","The Streak","1.4"
"4397","Mood Indigo","4.3"
"4398","White Christmas","2.8"
"4399","Mule Train","9.1"
"4400","Fortunate Son","2.3"
"4401","Look Away","0.1"
"4402","School's Out","5.8"
"4403","Dance to the Music","1.5"
"4404","Call Me Maybe","4.2"
"4405","Firework","0.3"
"4406","God Bless America","9.9"
"4407","All I Wanna Do","8.6"
"4408","Cracklin' Rosie","6.4"
"4409","Yeah!","9.4"
"4410","Theme From 'Greatest American Hero' (Believe It Or Not)","9.9"
"4411","Candle in the Wind '97","1.7"
"4412","Wheel of Fortune","7"
"4413","You're So Vain","1.1"
"4414","She Loves You","6"
"4415","Body & Soul","0.5"
"4416","Daydream Believer","5.2"
"4417","Le Freak","9.4"
"4418","I Get Around","9.1"
"4419","I Walk the Line","8"
"4420","Build Me Up Buttercup","0.6"
"4421","Boogie Oogie Oogie","5.7"
"4422","Ain't No Sunshine","7.6"
"4423","This Love","1.4"
"4424","Get Down Tonight","1.6"
"4425","Everybody Wants to Rule the World","3.3"
"4426","Bette Davis Eyes","1.9"
"4427","I Love Rock 'n' Roll","4.9"
"4428","Eye of the Tiger","0.6"
"4429","Do That to Me One More Time","8.3"
"4430","Fly Robin Fly","5.2"
"4431","Don't Worry Be Happy","1.1"
"4432","The Letter","3.2"
"4433","Louie Louie","2.9"
"4434","California Dreamin'","6.8"
"4435","Don't Stop 'Til You Get Enough","4.2"
"4436","Wanted","9.1"
"4437","Purple Rain","5.2"
"4438","I Shot the Sheriff","6.4"
"4439","In the Summertime","6.6"
"4440","Cherish","8"
"4441","Lady","4.1"
"4442","Theme From 'A Summer Place'","0.2"
"4443","Tammy","8.2"
"4444","Just Dance","9.6"
"4445","Smells Like Teen Spirit","3.1"
"4446","Don't Let the Stars Get in Your Eyes","7.1"
"4447","Can't Get Enough of Your Love","8.2"
"4448","Baby Got Back","2.4"
"4449","Drops of Jupiter (Tell Me)","5.9"
"4450","Pick Up the Pieces","7.5"
"4451","Where is the Love?","7.8"
"4452","Lose Yourself","6"
"4453","Sugar Shack","7.6"
"4454","The Joker","3.3"
"4455","Girls Just Wanna Have Fun","5.6"
"4456","Strangers in the Night","8.4"
"4457","Again","0.4"
"4458","Jack & Diane","7.7"
"4459","Say You","3.5"
"4460","Ol' Man River","1.3"
"4461","Wild Thing","7.4"
"4462","Look Away","8.4"
"4463","Gypsies","0.3"
"4464","Disco Lady","7.9"
"4465","Jumpin' Jack Flash","7.5"
"4466","Hey Jude","3.9"
"4467","I Still Haven't Found What I'm Looking For","3.8"
"4468","I Feel Love","4"
"4469","I Shot the Sheriff","8.9"
"4470","Smoke Gets in Your Eyes","7.5"
"4471","Shake Down","5.1"
"4472","I Feel For You","5.5"
"4473","(It's No) Sin","0.1"
"4474","Working My Way Back to You","1.9"
"4475","Where Did Our Love Go","3.9"
"4476","Smells Like Teen Spirit","4.7"
"4477","Whoomp! (There it Is)","4.3"
"4478","Superstition","4"
"4479","I Will Survive","4.3"
"4480","I Feel Love","9.7"
"4481","A Whiter Shade of Pale","3.4"
"4482","Love Me Tender","2.1"
"4483","I Heard it Through the Grapevine","4.8"
"4484","You Ain't Seen Nothin' Yet","2.3"
"4485","Whole Lotta Shakin' Goin' On","8.7"
"4486","Raindrops Keep Falling On My Head","0.7"
"4487","Get Off of My Cloud","3.8"
"4488","Tha Crossroads","4.5"
"4489","Weak","3.6"
"4490","Minnie the Moocher","8.6"
"4491","Live & Let Die","2.6"
"4492","Duke of Earl","0.6"
"4493","That'll Be the Day","7.3"
"4494","Happy Days Are Here Again","0.9"
"4495","Creep","6.2"
"4496","Tha Crossroads","4.9"
"4497","Aquarius/Let The Sunshine In","8.8"
"4498","Walk Don't Run","9"
"4499","I Only Have Eyes For You","9.5"
"4500","Love Child","8.5"
"4501","Love Child","0"
"4502","(Everything I Do) I Do it For You","1.1"
"4503","Last Train to Clarksville","2.7"
"4504","I Can't Get Started","5.1"
"4505","When a Man Loves a Woman","2.7"
"4506","I'll Make Love to You","6.8"
"4507","Toxic","1.7"
"4508","King of the Road","8.2"
"4509","Manana (Is Soon Enough For Me)","4.8"
"4510","Ruby Tuesday","6.6"
"4511","Fly Robin Fly","4.6"
"4512","Stairway to Heaven","5"
"4513","All Shook Up","8.9"
"4514","Rolling In The Deep","4.1"
"4515","If I Didn't Care","5.9"
"4516","Airplanes","8.7"
"4517","If You Don't Know Me By Now","3.4"
"4518","Ain't No Sunshine","2.1"
"4519","Have You Ever Really Loved a Woman?","9.5"
"4520","This Guy's in Love With You","2.5"
"4521","Fortunate Son","7.9"
"4522","Can You Feel the Love Tonight","4"
"4523","Love Theme From 'A Star is Born' (Evergreen)","7.5"
"4524","Another Day in Paradise","8.7"
"4525","Sir Duke","8.1"
"4526","Rock With You","5"
"4527","You Ain't Seen Nothin' Yet","0.8"
"4528","Hanging by a Moment","2"
"4529","My Boyfriend's Back","1.3"
"4530","Another Day in Paradise","2.1"
"4531","Slow Poke","4.1"
"4532","God Bless the Child","9.9"
"4533","It Had to Be You","9.2"
"4534","We Are Family","6.7"
"4535","Minnie the Moocher","7.4"
"4536","Morning Train (Nine to Five)","9.7"
"4537","Paper Doll","7.7"
"4538","Nights in White Satin","8.9"
"4539","Paperback Writer","8.2"
"4540","(Your Love Keeps Lifting Me) Higher & Higher","1.3"
"4541","Foolish Games","7.7"
"4542","Chapel of Love","1.1"
"4543","Hard to Say I'm Sorry","8.5"
"4544","Nothing's Gonna Stop Us Now","5.1"
"4545","Night & Day","9.1"
"4546","Come Together","3.5"
"4547","My Heart Will Go On","1.7"
"4548","Third Man Theme","7.1"
"4549","When You Wish Upon a Star","1.6"
"4550","The Glow-Worm","2.4"
"4551","King of the Road","4.3"
"4552","Alone Again (Naturally)","8.7"
"4553","Stardust","7.9"
"4554","Look Away","4.1"
"4555","Wheel of Fortune","5"
"4556","Jack & Diane","9.2"
"4557","Whoomp! (There it Is)","0.4"
"4558","In the End","5.4"
"4559","Over There","9.2"
"4560","It's Too Late","4.8"
"4561","The Sign","9"
"4562","Smooth","6.4"
"4563","The Last Dance","9.3"
"4564","Rock the Casbah","0.2"
"4565","Open Arms","2.3"
"4566","Live & Let Die","8.5"
"4567","I'm Yours","7.3"
"4568","One More Try","6"
"4569","The Great Pretender","0.5"
"4570","That's Amore","0.4"
"4571","Sweet Georgia Brown","8.7"
"4572","Miss You Much","3.4"
"4573","Music","9.9"
"4574","The Long & Winding Road","0.4"
"4575","Don't Stop 'Til You Get Enough","7"
"4576","You Don't Bring Me Flowers","8.9"
"4577","Papa Don't Preach","8.5"
"4578","Purple Haze","9.3"
"4579","Like a Prayer","4.9"
"4580","Rock the Casbah","0"
"4581","Best of My Love","5.1"
"4582","The Power of Love","7.9"
"4583","Kiss You All Over","3.8"
"4584","Papa Was a Rolling Stone","2.2"
"4585","(It's No) Sin","5.5"
"4586","(Everything I Do) I Do it For You","6.2"
"4587","Boulevard of Broken Dreams","5.9"
"4588","Whatcha Say","1.1"
"4589","Queen of Hearts","2"
"4590","Spanish Harlem","0.4"
"4591","Ain't No Sunshine","4.2"
"4592","Strawberry Fields Forever","8.2"
"4593","I Think I Love You","8.3"
"4594","Stay (I Missed You)","1.9"
"4595","Let's Dance","4.7"
"4596","Night Fever","1.5"
"4597","I'm a Believer","3.4"
"4598","Ben","4.1"
"4599","E.T.","9"
"4600","The Power of Love","7.3"
"4601","E.T.","8.6"
"4602","Begin the Beguine","9.3"
"4603","Boogie Woogie Bugle Boy","9"
"4604","Do That to Me One More Time","8.9"
"4605","She Drives Me Crazy","0.4"
"4606","Are You Lonesome Tonight?","5"
"4607","That's the Way Love Goes","1"
"4608","Good Times","0.7"
"4609","In the Summertime","0.9"
"4610","Mood Indigo","8.1"
"4611","Leader of the Pack","0.5"
"4612","That's What Friends Are For","0.5"
"4613","Save the Last Dance For Me","6.2"
"4614","Moonlight Cocktail","6.5"
"4615","Riders On the Storm","6"
"4616","Love Theme From 'A Star is Born' (Evergreen)","3.8"
"4617","Beautiful Day","7.8"
"4618","Down","7.4"
"4619","I Can Dream","7"
"4620","Jessie's Girl","3.9"
"4621","Mr Tambourine Man","1.9"
"4622","Ring My Bell","5.4"
"4623","We Are Young","7.5"
"4624","You Always Hurt the One You Love","2.6"
"4625","Kiss On My List","0.3"
"4626","The Christmas Song (Chestnuts Roasting On An Open Fire)","5.3"
"4627","Ray of Light","6.3"
"4628","When You Wish Upon a Star","9.3"
"4629","Travellin' Man","0.2"
"4630","Never Gonna Give You Up","7.7"
"4631","Another Brick in the Wall (part 2)","0.9"
"4632","The Sounds of Silence","9.2"
"4633","A Tree in the Meadow","8.4"
"4634","I Feel For You","2.8"
"4635","Get Back","4.6"
"4636","Bad Girls","1.5"
"4637","Beauty & the Beast","0.7"
"4638","We've Only Just Begun","0.5"
"4639","Green Tambourine","4.5"
"4640","Duke of Earl","0.4"
"4641","Queen of Hearts","2.9"
"4642","Travellin' Man","7.5"
"4643","Knock Three Times","3"
"4644","Locked Out Of Heaven","6.5"
"4645","Let it Be","1"
"4646","Whatcha Say","7.8"
"4647","I Feel Love","2.9"
"4648","Right Back Where We Started From","0.3"
"4649","If You Don't Know Me By Now","0.2"
"4650","Won't Get Fooled Again","1.2"
"4651","Gold Digger","5.2"
"4652","Love Me Tender","7"
"4653","Bridge Over Troubled Water","9.4"
"4654","Moonlight Serenade","9.6"
"4655","Three Coins in the Fountain","5.8"
"4656","Daydream Believer","4.5"
"4657","We Built This City","9.2"
"4658","Bohemian Rhapsody","0"
"4659","Flashdance. What a Feeling","1.9"
"4660","Hey Jude","1.7"
"4661","How to Save a Life","8.8"
"4662","Because I Love You (The Postman Song)","1.8"
"4663","You Can't Hurry Love","4.1"
"4664","Mony Mony","6"
"4665","Up Around the Bend","8.1"
"4666","Groovin'","3.2"
"4667","Baby Got Back","7.1"
"4668","In the Year 2525 (Exordium & Terminus)","5.2"
"4669","Empire State Of Mind","8.9"
"4670","(It's No) Sin","7.8"
"4671","Mule Train","4.2"
"4672","Ole Buttermilk Sky","7.8"
"4673","Lonely Boy","3.9"
"4674","I Can't Help Myself (Sugar Pie","9.9"
"4675","Don't Let the Stars Get in Your Eyes","1.9"
"4676","T For Texas (Blue Yodel No 1)","9.9"
"4677","Runaway","5.2"
"4678","You Are the Sunshine of My Life","7"
"4679","Whole Lotta Shakin' Goin' On","4.6"
"4680","Heartbreak Hotel","3"
"4681","Never Gonna Give You Up","3.5"
"4682","The First Time Ever I Saw Your Face","1.3"
"4683","How Will I Know","3.7"
"4684","Horse With No Name","5.9"
"4685","Don't Stop 'Til You Get Enough","2.9"
"4686","Bad Girls","9.3"
"4687","Moonlight Serenade","4.1"
"4688","Bridge Over Troubled Water","8.9"
"4689","Maggie May","0.5"
"4690","Morning Train (Nine to Five)","7.2"
"4691","Mickey","8.6"
"4692","I'm a Believer","5.7"
"4693","Maggie May","5.6"
"4694","Shining Star","5.2"
"4695","I Believe I Can Fly","6.6"
"4696","Spinning Wheel","3.2"
"4697","(They Long to Be) Close to You","9.6"
"4698","I Don't Want to Miss a Thing","3.7"
"4699","That Lucky Old Sun (Just Rolls Around Heaven All Day)","6"
"4700","Downtown","0.2"
"4701","It's All in the Game","5.8"
"4702","I Can't Get Started","8.7"
"4703","Hang On Sloopy","3.5"
"4704","You'll Never Know","3.5"
"4705","Theme From 'Greatest American Hero' (Believe It Or Not)","3.4"
"4706","Sunshine of Your Love","7.5"
"4707","Empire State Of Mind","8.9"
"4708","Sexyback","1.4"
"4709","Another One Bites the Dust","3.8"
"4710","Help Me","3.6"
"4711","Brandy (You're A Fine Girl)","5.8"
"4712","Happy Together","0.8"
"4713","Don't Be Cruel","2.6"
"4714","Without You","6.3"
"4715","Raindrops Keep Falling On My Head","3.6"
"4716","Spill the Wine","5"
"4717","Wheel of Fortune","5.6"
"4718","Working My Way Back to You","9.5"
"4719","Proud Mary","7.8"
"4720","The Song From Moulin Rouge (Where Is Your Heart)","5.3"
"4721","Over There","5.9"
"4722","I'll Walk Alone","0.2"
"4723","The Glow-Worm","1.6"
"4724","Baby One More Time","3.4"
"4725","Never Gonna Give You Up","4"
"4726","I Wanna Dance With Somebody (Who Loves Me)","2.4"
"4727","Dancing Queen","0.9"
"4728","Let's Dance","9"
