id,title,rating
"3106","How Do You Mend a Broken Heart","0.4"
"3107","Irreplaceable","5.2"
"3108","The Way You Move","0.8"
"3109","Take The 'A' Train","0.5"
"3110","Let's Stay Together","9.6"
"3111","All Night Long (All Night)","5.3"
"3112","The Sounds of Silence","6.3"
"3113","Footloose","4.4"
"3114","I'm Your Boogie Man","7.3"
"3115","Crazy Little Thing Called Love","4"
"3116","Change the World","7.8"
"3117","Little Darlin'","7.3"
"3118","People","3.1"
"3119","Keep On Loving You","9.7"
"3120","Careless Whisper","2.7"
"3121","People Got to Be Free","6"
"3122","Stay (I Missed You)","5.1"
"3123","Philadelphia Freedom","8.7"
"3124","A Woman in Love","3.6"
"3125","Brown Sugar","3.4"
"3126","Royals","4.9"
"3127","Sleepy Lagoon","4.7"
"3128","Ain't No Mountain High Enough","0.8"
"3129","Before The Next Teardrop Falls","0.8"
"3130","These Boots Are Made For Walking","3.8"
"3131","Save the Last Dance For Me","8.3"
"3132","We Will Rock You","8"
"3133","If You Leave Me Now","0.8"
"3134","My Love","5.5"
"3135","Hard to Say I'm Sorry","6"
"3136","On the Atchison","6.5"
"3137","Check On It","4.7"
"3138","One O'Clock Jump","5.2"
"3139","Play That Funky Music","0.1"
"3140","Oh Happy Day","6.2"
"3141","Heart of Gold","7.4"
"3142","Bad","6.7"
"3143","For What It's Worth (Stop","6.2"
"3144","I Still Haven't Found What I'm Looking For","7.1"
"3145","Viva La Vida","2.9"
"3146","Hanging by a Moment","0.5"
"3147","Rush Rush","8.5"
"3148","In Da Club","8.9"
"3149","Roses Are Red","6.1"
"3150","One of Us","6.4"
"3151","A Whiter Shade of Pale","7.8"
"3152","Make Love to Me","5.5"
"3153","At the Hop","1.4"
"3154","I Love Rock 'n' Roll","2.9"
"3155","Miss You Much","4.8"
"3156","Love Me Do","6.1"
"3157","Georgia On My Mind","0.5"
"3158","Wild Thing","3.9"
"3159","Dilemma","6.3"
"3160","Low","1.8"
"3161","Personality","8.2"
"3162","Money For Nothing","6.9"
"3163","Help Me","5.9"
"3164","Hurt So Good","2.2"
"3165","Ballerina","1.9"
"3166","Locked Out Of Heaven","1.6"
"3167","All I Wanna Do","3.9"
"3168","Ol' Man River","4.4"
"3169","Besame Mucho","3.3"
"3170","Jump","4.1"
"3171","Jump","1"
"3172","What's Love Got to Do With It?","2"
"3173","Moonlight Serenade","9"
"3174","Only The Lonely (Know The Way I Feel)","7.2"
"3175","Green Tambourine","9"
"3176","Up Around the Bend","7.4"
"3177","Money For Nothing","2.2"
"3178","Why Don't You Believe Me?","9.9"
"3179","Freak Me","3.7"
"3180","Use Somebody","5.3"
"3181","Physical","7.4"
"3182","I'm Looking Over a Four Leaf Clover","3"
"3183","Return to Sender","6.1"
"3184","Waiting For a Girl Like You","10"
"3185","Help Me","7.5"
"3186","Pennies From Heaven","6.7"
"3187","Tammy","4.6"
"3188","Hot Stuff","1.9"
"3189","Pick Up the Pieces","5.4"
"3190","Soul Man","9.2"
"3191","I Write the Songs","0.9"
"3192","Kiss & Say Goodbye","8.1"
"3193","Happy Together","7.6"
"3194","So Much in Love","1.4"
"3195","Papa's Got a Brand New Bag","9"
"3196","The Sign","1.1"
"3197","We Got The Beat","1.4"
"3198","How Deep is Your Love?","1.1"
"3199","Nobody Does it Better","3.4"
"3200","My Prayer","5.9"
"3201","Fire & Rain","3.3"
"3202","Vaya Con Dios (may God Be With You)","5"
"3203","We Got The Beat","9.7"
"3204","Killing Me Softly With His Song","5.5"
"3205","Ballerina","1"
"3206","Little Things Mean a Lot","1.2"
"3207","Crazy in Love","6.6"
"3208","Bad Romance","0.2"
"3209","Georgia On My Mind","1"
"3210","Hotel California","7.7"
"3211","Crying","8.5"
"3212","Do Wah Diddy Diddy","9.6"
"3213","Aquarius/Let The Sunshine In","3.1"
"3214","Let's Stay Together","4.8"
"3215","Night & Day","8.9"
"3216","How Do You Mend a Broken Heart","0.2"
"3217","The Prisoner's Song","3.8"
"3218","I Got You Babe","2.8"
"3219","Maggie May","0"
"3220","Rhinestone Cowboy","1.9"
"3221","Roses Are Red","3"
"3222","Love Me Tender","1.5"
"3223","I Can See Clearly Now","7.8"
"3224","Another Brick in the Wall (part 2)","2.2"
"3225","My Sharona","8.1"
"3226","Maybellene","4.9"
"3227","Hotel California","4.4"
"3228","Without You","1.6"
"3229","I Will Follow Him","5.9"
"3230","Ruby Tuesday","4.7"
"3231","Sh-Boom (Life Could Be a Dream)","7.4"
"3232","Change the World","4.5"
"3233","Wooly Bully","7.6"
"3234","Stardust","7.9"
"3235","Love Shack","8.5"
"3236","Groovin'","5.2"
"3237","Pick Up the Pieces","5.7"
"3238","Green Onions","5.8"
"3239","Shake You Down","0.9"
"3240","Smoke! Smoke! Smoke! (That Cigarette)","0.1"
"3241","Man in the Mirror","0.2"
"3242","Ring My Bell","0.3"
"3243","Livin' On a Prayer","9.8"
"3244","Pon De Replay","4.4"
"3245","Stand By Me","4.6"
"3246","Brother","7.7"
"3247","Some Enchanted Evening","0"
"3248","Rum & Coca-Cola","0.3"
"3249","Theme From 'Greatest American Hero' (Believe It Or Not)","7.7"
"3250","Viva La Vida","7.8"
"3251","TSOP (The Sound of Philadelphia)","7.1"
"3252","Feel Good Inc","3.5"
"3253","Rich Girl","0.2"
"3254","Chapel of Love","7.9"
"3255","Chattanoogie Shoe-Shine Boy","3.2"
"3256","Where is the Love?","4.1"
"3257","Somethin' Stupid","8.7"
"3258","I Will Always Love You","6.3"
"3259","Purple Rain","8.6"
"3260","Runaway","0.3"
"3261","I Think I Love You","5.7"
"3262","Baby Come Back","0.8"
"3263","Hey There","5.2"
"3264","Sing","8"
"3265","Only The Lonely (Know The Way I Feel)","4.1"
"3266","Don't Be Cruel","6.5"
"3267","Iris","1"
"3268","The Boys of Summer","2.4"
"3269","Wannabe","0.9"
"3270","Delicado","7.3"
"3271","Foolish Games","0.6"
"3272","You Ain't Seen Nothin' Yet","2.4"
"3273","Build Me Up Buttercup","8.7"
"3274","Green River","1.6"
"3275","Thrift Shop","0.2"
"3276","The Twist","1.4"
"3277","Swanee","2.2"
"3278","Strawberry Fields Forever","5.2"
"3279","Another Night","8.9"
"3280","Ball of Confusion (That's What the World is Today)","1.2"
"3281","St Louis Blues","7.1"
"3282","Good Vibrations","6.5"
"3283","Band of Gold","2.5"
"3284","My Life","5"
"3285","I Will Always Love You","1"
"3286","Incense & Peppermints","1.1"
"3287","Maneater","9.5"
"3288","One of These Nights","8.4"
"3289","Body & Soul","1.8"
"3290","We Found Love","6.3"
"3291","Groovin'","7.1"
"3292","Don't Go Breaking My Heart","2.4"
"3293","Mony Mony","1.4"
"3294","When Doves Cry","8.1"
"3295","Time of the Season","5.3"
"3296","Nothing's Gonna Stop Us Now","3.2"
"3297","Girls Just Wanna Have Fun","5.9"
"3298","Frankenstein","4.2"
"3299","Macarena","1.2"
"3300","Can't Get Enough of Your Love","5.7"
"3301","Want Ads","6.4"
"3302","Rhinestone Cowboy","0.1"
"3303","Addicted to Love","6"
"3304","King of the Road","7.2"
"3305","Do You Love Me?","9.2"
"3306","How High the Moon","1.3"
"3307","We Got The Beat","0.7"
"3308","Ain't No Mountain High Enough","8.5"
"3309","Everyday People","6.6"
"3310","Blueberry Hill","9.6"
"3311","In the Mood","2.7"
"3312","At Last","7"
"3313","(I've Got a Gal In) Kalamazoo","3.5"
"3314","Check On It","0.1"
"3315","The Joker","3.8"
"3316","Girls Just Wanna Have Fun","1.2"
"3317","Whole Lotta Shakin' Goin' On","2.4"
"3318","Born to Run","7"
"3319","Superstition","2.3"
"3320","The Thing","2"
"3321","Everybody Loves Somebody","4.8"
"3322","Roll Over Beethoven","5.8"
"3323","I Honestly Love You","9.2"
"3324","Gold Digger","1.7"
"3325","Disco Lady","6.6"
"3326","Celebration","6.5"
"3327","You Make Me Feel Like Dancing","4.2"
"3328","Iris","8.8"
"3329","Yakety Yak","5.7"
"3330","Papa Was a Rolling Stone","6.8"
"3331","Earth Angel","7.3"
"3332","Coming Up","7.6"
"3333","Wipe Out","9.4"
"3334","Family Affair","0.6"
"3335","Ol' Man River","6.2"
"3336","Change the World","7.3"
"3337","What's Going On?","6.4"
"3338","I'm Yours","6.5"
"3339","I Went to Your Wedding","8"
"3340","Hound Dog","5.4"
"3341","Don't Go Breaking My Heart","7.4"
"3342","The Sign","1.5"
"3343","Wicked Game","4.8"
"3344","Your Cheatin' Heart","5.3"
"3345","Sweet Soul Music","2.6"
"3346","Strange Fruit","8.7"
"3347","Disco Lady","2.3"
"3348","Time of the Season","3.3"
"3349","A Thousand Miles","6.8"
"3350","Stayin' Alive","0.3"
"3351","Frenesi","8.8"
"3352","Mrs Brown You've Got a Lovely Daughter","0"
"3353","Against All Odds (Take a Look At Me Now)","7.8"
"3354","A-Tisket A-Tasket","3"
"3355","Lonely Boy","1.5"
"3356","Proud Mary","5.9"
"3357","Against All Odds (Take a Look At Me Now)","3.2"
"3358","Stay (I Missed You)","7.7"
"3359","Every Breath You Take","3.9"
"3360","You've Got a Friend","6.8"
"3361","Prisoner of Love","1.2"
"3362","All Out of Love","3.1"
"3363","Green Tambourine","0.4"
"3364","She Loves You","2.1"
"3365","(I've Had) the Time of My Life","6.7"
"3366","Hanky Panky","6.8"
"3367","Mrs Brown You've Got a Lovely Daughter","3.4"
"3368","If I Didn't Care","9.6"
"3369","Freebird","0.2"
"3370","Blue Tango","7.9"
"3371","Magic Carpet Ride","1.3"
"3372","Take Me Home","5.9"
"3373","Love is a Many Splendoured Thing","3.8"
"3374","Happy Together","2.1"
"3375","Just My Imagination (Running Away With Me)","1"
"3376","Can't Buy Me Love","1.8"
"3377","Rosanna","7.3"
"3378","Till I Waltz Again With You","9.6"
"3379","Drops of Jupiter (Tell Me)","9.3"
"3380","Feel Like Making Love","1.9"
"3381","Some Enchanted Evening","8.2"
"3382","Two Hearts","1.1"
"3383","Stranger On the Shore","8.7"
"3384","Irreplaceable","1.9"
"3385","Killing Me Softly With His Song","2"
"3386","All Out of Love","3"
"3387","Tom Dooley","1.9"
"3388","Can You Feel the Love Tonight","2.4"
"3389","Goodbye Yellow Brick Road","2.9"
"3390","Best of My Love","6"
"3391","(Sexual) Healing","1"
"3392","Smoke! Smoke! Smoke! (That Cigarette)","7.1"
"3393","Wayward Wind","9.5"
"3394","Ring of Fire","3.3"
"3395","Me & Mrs Jones","5.5"
"3396","Be My Baby","0.1"
"3397","Little Things Mean a Lot","0.5"
"3398","Papa Was a Rolling Stone","3.4"
"3399","I Can See Clearly Now","8.3"
"3400","Hound Dog","3"
"3401","Battle of New Orleans","5.2"
"3402","In the Year 2525 (Exordium & Terminus)","8.7"
"3403","That's the Way Love Goes","7.5"
"3404","Hanging by a Moment","1"
"3405","Viva La Vida","1.2"
"3406","Chances Are","2.4"
"3407","My Heart Will Go On","4.6"
"3408","Don't Leave Me This Way","2.3"
"3409","Hips don't lie","2.4"
"3410","Rock the Casbah","7.4"
"3411","Black Velvet","1.8"
"3412","What's Love Got to Do With It?","9.4"
"3413","I'll Be There","6.4"
"3414","It's All in the Game","1.2"
"3415","The First Time Ever I Saw Your Face","1.9"
"3416","I'm Looking Over a Four Leaf Clover","1.7"
"3417","Chain of Fools","7.8"
"3418","Na Na Hey Hey (Kiss Him Goodbye)","9.4"
"3419","My Life","4.9"
"3420","Strangers in the Night","1.6"
"3421","Keep On Loving You","4.9"
"3422","Disturbia","5.5"
"3423","Love Is Blue (L'Amour Est Bleu)","9.3"
"3424","Mr Tambourine Man","2.7"
"3425","How Will I Know","5.5"
"3426","Honey","9.6"
"3427","Bleeding Love","8.4"
"3428","You Sexy Thing","2.5"
"3429","Touch Me","8.6"
"3430","Aquarius/Let The Sunshine In","6.6"
"3431","He'll Have to Go","0.7"
"3432","I Just Wanna Be Your Everything","0.9"
"3433","No Scrubs","0.2"
"3434","Me & Mrs Jones","1.6"
"3435","Baby Love","6.5"
"3436","The Tracks of My Tears","0.8"
"3437","Besame Mucho","8.1"
"3438","We Are Family","7.3"
"3439","Ole Buttermilk Sky","4.9"
"3440","Summertime Blues","8.4"
"3441","Body & Soul","4"
"3442","Fire & Rain","3.2"
"3443","Ain't No Mountain High Enough","7.6"
"3444","Stardust","5"
"3445","Silly Love Songs","1.1"
"3446","50 Ways to Leave Your Lover","6.4"
"3447","The Song From Moulin Rouge (Where Is Your Heart)","3.3"
"3448","Tutti Frutti","9"
"3449","Ballad of the Green Berets","3.9"
"3450","Joy to the World","4.4"
"3451","Be Bop a Lula","4.4"
"3452","Theme From 'Shaft'","6.9"
"3453","Ironic","2.9"
"3454","I Got You (I Feel Good)","8.4"
"3455","Never Gonna Give You Up","1.5"
"3456","Shout","6.2"
"3457","I Kissed A Girl","1.5"
"3458","Shadow Dancing","4.2"
"3459","19th Nervous Breakdown","3.5"
"3460","Stay (I Missed You)","7"
"3461","Livin' On a Prayer","6.6"
"3462","Rags to Riches","2.7"
"3463","For What It's Worth (Stop","3.3"
"3464","Poker Face","0.8"
"3465","Working My Way Back to You","2.9"
"3466","Wake Up Little Susie","8.1"
"3467","Kiss","7.1"
"3468","I Just Called to Say I Love You","6.1"
"3469","I'm Yours","2.6"
"3470","I Wanna Dance With Somebody (Who Loves Me)","10"
"3471","I Can't Get Next to You","8.5"
"3472","Miss You Much","2.4"
"3473","Knock On Wood","0.9"
"3474","Whole Lotta Love","2.4"
"3475","Help!","7.8"
"3476","Can't Help Falling in Love","7.6"
"3477","Thank You (Falettinme be Mice Elf Again)","5"
"3478","Freak Me","0.8"
"3479","Without Me","1.7"
"3480","Wake Me Up Before You Go Go","1.9"
"3481","Ain't No Sunshine","8.9"
"3482","Stop! in the Name of Love","7.7"
"3483","We Built This City","2"
"3484","People","7.1"
"3485","Be My Baby","5.3"
"3486","Tammy","9.6"
"3487","Let Me Call You Sweetheart","4"
"3488","Rock Your Baby","5.8"
"3489","God Bless America","2.8"
"3490","Afternoon Delight","7.1"
"3491","Band On the Run","7.5"
"3492","Before The Next Teardrop Falls","1"
"3493","The Morning After","4"
"3494","I Can Dream","1.5"
"3495","Night & Day","6.3"
"3496","Beat It","6.2"
"3497","Rudolph","5.4"
"3498","Kokomo","7.5"
"3499","All My Lovin' (You're Never Gonna Get It)","3.8"
"3500","Venus","9.8"
"3501","One","4.7"
"3502","Superstar","4.6"
"3503","Love Train","1.1"
"3504","Hot Child In The City","6.6"
"3505","Tom Dooley","8.9"
"3506","Money For Nothing","3.4"
"3507","Green River","6.5"
"3508","All You Need is Love","4.1"
"3509","You've Lost That Lovin' Feelin'","3.9"
"3510","Yakety Yak","3.6"
"3511","One","7.4"
"3512","Upside Down","5.2"
"3513","Chain of Fools","9.2"
"3514","Ebony & Ivory","8.5"
"3515","I'll Make Love to You","6.1"
"3516","Wedding Bell Blues","8.7"
"3517","Roll With It","5.9"
"3518","I Went to Your Wedding","8.5"
"3519","(Everything I Do) I Do it For You","4"
"3520","Me & Bobby McGee","0.6"
"3521","In the Mood","0.8"
"3522","Hot Stuff","5.8"
"3523","Rudolph","2"
"3524","I Feel Fine","2.1"
"3525","Body & Soul","2.5"
"3526","Somebody That I Used to Know","9.7"
"3527","Never Gonna Give You Up","7"
"3528","You've Got a Friend","5.4"
"3529","Harbour Lights","3.6"
"3530","Hips don't lie","2.2"
"3531","Hotel California","1.4"
"3532","Pony Time","0.4"
"3533","Jumpin' Jack Flash","5.3"
"3534","Wipe Out","3.8"
"3535","Help!","7.3"
"3536","I'll Walk Alone","7.4"
"3537","Angie","9"
"3538","Heart of Gold","9.8"
"3539","Wheel of Fortune","1.2"
"3540","Shake You Down","8.8"
"3541","The Great Pretender","8"
"3542","Leader of the Pack","1.4"
"3543","Miss You","3.1"
"3544","Spinning Wheel","7.3"
"3545","Pick Up the Pieces","6.4"
"3546","Body & Soul","7.7"
"3547","Faith","3.4"
"3548","Joy to the World","4.5"
"3549","Rock the Casbah","6.6"
"3550","Shout","6.4"
"3551","Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?)","3.8"
"3552","Footloose","10"
"3553","Manana (Is Soon Enough For Me)","2.8"
"3554","Secret Love","2.5"
"3555","Harbour Lights","1.5"
"3556","Strawberry Fields Forever","5"
"3557","Open Arms","8.2"
"3558","Volare","3.5"
"3559","Fly Robin Fly","2.7"
"3560","Silly Love Songs","3.3"
"3561","Let's Get it On","5.9"
"3562","Candle in the Wind '97","5.9"
"3563","Mrs Robinson","2.3"
"3564","Sunshine Superman","1.2"
"3565","Do That to Me One More Time","4.8"
"3566","Nights in White Satin","7.6"
"3567","Great Balls of Fire","5.5"
"3568","The Sounds of Silence","9.9"
"3569","Build Me Up Buttercup","1.8"
"3570","The Streak","9.1"
"3571","Livin' La Vida Loca","2.9"
"3572","Battle of New Orleans","3"
"3573","Are You Lonesome Tonight?","0.7"
"3574","In Da Club","9.4"
"3575","Rags to Riches","0.7"
"3576","Revolution","8.5"
"3577","Minnie the Moocher","0.5"
"3578","Keep On Loving You","5.6"
"3579","Rag Doll","0.7"
"3580","(I've Got a Gal In) Kalamazoo","7"
"3581","The Rose","0.1"
"3582","Ring My Bell","4.2"
"3583","Knock Three Times","2"
"3584","Besame Mucho","6.5"
"3585","Stranger On the Shore","7"
"3586","I Can't Go For That (No Can Do)","2"
"3587","I Don't Want to Miss a Thing","9.1"
"3588","Don't Be Cruel","7.6"
"3589","The Letter","4.9"
"3590","If You Don't Know Me By Now","8.6"
"3591","Your Song","1.9"
"3592","Maneater","5.7"
"3593","Careless Whisper","7.9"
"3594","The Glow-Worm","2.6"
"3595","Don't Let the Sun Go Down On Me","1.5"
"3596","Breaking Up is Hard to Do","2.6"
"3597","Nature Boy","0.4"
"3598","Tutti Frutti","2.4"
"3599","Poker Face","6.8"
"3600","A Woman in Love","7.8"
"3601","Daydream Believer","8.6"
"3602","Swanee","6.7"
"3603","Thrift Shop","1"
"3604","This Ole House","9"
"3605","This Guy's in Love With You","7.8"
"3606","Prisoner of Love","3.3"
"3607","Till I Waltz Again With You","7"
"3608","Unforgettable","2"
"3609","Theme From 'A Summer Place'","8.7"
"3610","Why Do Fools Fall in Love?","2.1"
"3611","Groovin'","5.6"
"3612","Locked Out Of Heaven","4.9"
"3613","Strawberry Fields Forever","1.6"
"3614","Sweet Soul Music","9.4"
"3615","Breaking Up is Hard to Do","4.8"
"3616","Waiting For a Girl Like You","0.2"
"3617","Magic Carpet Ride","2.8"
"3618","Dreamlover","3.8"
"3619","Come Together","8"
"3620","Can't Help Falling in Love","2.6"
"3621","Rag Doll","6.3"
"3622","You're Beautiful","9.1"
"3623","Call Me Maybe","4.6"
"3624","The Sounds of Silence","1.9"
"3625","Escape (The Pina Colada Song)","6.4"
"3626","Chances Are","1.4"
"3627","Rock Around the Clock","0.2"
"3628","Mama Told Me Not to Come","0.5"
"3629","Soul Man","4.3"
"3630","If You Don't Know Me By Now","2.1"
"3631","(You Keep Me) Hangin' On","4"
"3632","Let Me Love You","3.5"
"3633","Frankenstein","9"
"3634","Every Breath You Take","9.5"
"3635","The Gypsy","10"
"3636","Born to Be Wild","9.9"
"3637","Take My Breath Away","5.7"
"3638","Time of the Season","1.9"
"3639","Where Did Our Love Go","8.5"
"3640","Beat It","1.9"
"3641","Why Don't You Believe Me?","1.7"
"3642","Smoke Gets in Your Eyes","3.1"
"3643","Kiss On My List","7.7"
"3644","Got to Give it Up","2.9"
"3645","Strangers in the Night","0.3"
"3646","Get Down Tonight","4.3"
"3647","It's Still Rock 'n' Roll to Me","8.7"
"3648","Grenade","1.9"
"3649","Georgy Girl","3.9"
"3650","Strawberry Fields Forever","7.8"
"3651","Dreamlover","5.4"
"3652","Angie","9"
"3653","Long Cool Woman in a Black Dress","7.5"
"3654","You Were Meant for Me","1.9"
"3655","Say Say Say","4.4"
"3656","Straight Up","3.6"
"3657","Goodnight","4.5"
"3658","You Don't Bring Me Flowers","5.9"
"3659","Addicted to Love","7.9"
"3660","Nights in White Satin","9.7"
"3661","Like a Virgin","2"
"3662","Spill the Wine","6.9"
"3663","Addicted to Love","0.6"
"3664","The Prisoner's Song","7.2"
"3665","Ring of Fire","3"
"3666","You've Got a Friend","2.8"
"3667","Blue Suede Shoes","1.6"
"3668","The Reason","7.7"
"3669","Groovin'","2.3"
"3670","Cherry Pink & Apple Blossom White","8.6"
"3671","Night Fever","9.5"
"3672","Live & Let Die","5.4"
"3673","Crimson & Clover","4.2"
"3674","Careless Whisper","6.3"
"3675","Thriller","9.8"
"3676","Toxic","1"
"3677","(They Long to Be) Close to You","5.1"
"3678","Come On-a My House","8.3"
"3679","Papa's Got a Brand New Bag","1.4"
"3680","Good Vibrations","4.9"
"3681","U Got it Bad","3.9"
"3682","The Love You Save","3.6"
"3683","Hey Baby","1.1"
"3684","White Rabbit","5.7"
"3685","Suspicious Minds","7.1"
"3686","My Boyfriend's Back","3.6"
"3687","Being With You","5.4"
"3688","Return to Sender","1.6"
"3689","Paper Doll","3.6"
"3690","Total Eclipse of the Heart","0.5"
"3691","On My Own","1.1"
"3692","Runaway","7.9"
"3693","I Wanna Dance With Somebody (Who Loves Me)","1"
"3694","Louie Louie","4"
"3695","I Feel Love","8.5"
"3696","On the Atchison","2"
"3697","Sweet Home Alabama","0.6"
"3698","The Way You Move","5.7"
"3699","Papa Don't Preach","1.8"
"3700","Running Scared","1.3"
"3701","House of the Rising Sun","2.4"
"3702","A Whiter Shade of Pale","8.1"
"3703","Roses Are Red","5.4"
"3704","Music","1.4"
"3705","Under the Bridge","9.2"
"3706","Johnny B Goode","5.3"
"3707","Theme From 'A Summer Place'","8.6"
"3708","The Glow-Worm","2.7"
"3709","Spill the Wine","8.4"
"3710","People Got to Be Free","5.5"
"3711","Moonlight Cocktail","6.3"
"3712","Bridge Over Troubled Water","7.9"
"3713","Rock the Casbah","2.4"
"3714","Ironic","8.1"
"3715","Another Brick in the Wall (part 2)","9.7"
"3716","Sexyback","2.4"
"3717","I Don't Want to Miss a Thing","3.4"
"3718","Make Love to Me","1.3"
"3719","Get Back","4.3"
